user_id,edad,sexo,estado,nivel_educativo,ocupacion,ingreso_mensual_mxn,antiguedad_dias,es_hey_pro,nomina_domiciliada,canal_apertura,score_buro,dias_desde_ultimo_login,preferencia_canal,satisfaccion_1_10,recibe_remesas,usa_hey_shop,idioma_preferido,tiene_seguro,num_productos_activos,patron_uso_atipico,num_no_procesadas,saldo,num_transacciones,categoria,categoria_salud,cluster_dominante,cluster_label_dominante,num_clusters_distintos,seg_0,seg_1,seg_2,seg_3,seg_4,seg_5,seg_6,seg_7,seg_8,seg_9,seg_10,seg_11,seg_12,seg_13,seg_14,hc_cluster
USR-07411,47.0,H,Veracruz,Licenciatura,Empresario,22000.0,135.0,0,0,Fan Shop,522.0,17.0,app_ios,5.0,0,0,es_MX,0,1.0,0,2.0,6883.230000000003,27.0,Solo Débito,Sin Información,5,Créditos personales y diferimientos,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
USR-07412,38.0,M,Estado de México,Posgrado,Independiente,67000.0,126.0,0,0,App,645.0,11.0,app_ios,7.0,0,0,es_MX,0,2.0,0,5.0,-225429.78000000003,74.0,Solo Débito,Sin Información,6,Problemas técnicos y operacionales en transacciones,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
USR-07413,25.0,H,Guanajuato,Preparatoria,Empleado,9000.0,1604.0,0,1,App,618.0,3.0,app_android,8.0,1,0,es_MX,0,2.0,0,4.0,34479.619999999995,70.0,Débito + Crédito,Endeudamiento Medio,2,Reposición y renovación de tarjeta física,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
USR-07414,38.0,H,Baja California,Licenciatura,Empleado,28500.0,1055.0,0,1,App,645.0,11.0,app_ios,9.0,0,0,es_MX,1,4.0,0,1.0,42752.380000000005,56.0,Débito + Crédito,Bajo Endeudamiento,2,Reposición y renovación de tarjeta física,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
USR-07415,36.0,M,Otros,Preparatoria,Empresario,20500.0,1509.0,0,0,Fan Shop,749.0,4.0,app_ios,9.0,0,1,es_MX,1,3.0,0,4.0,179930.32,70.0,Débito + Seguro,Sin Información,3,Cotización de crédito automotriz,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
USR-07416,47.0,M,Nuevo León,Preparatoria,Empleado,37000.0,441.0,1,1,App,625.0,8.0,app_ios,7.0,0,0,es_MX,0,3.0,0,1.0,10528.820000000009,31.0,Otros,Bajo Endeudamiento,5,Créditos personales y diferimientos,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
USR-07417,39.0,M,Sonora,Licenciatura,Independiente,32000.0,1219.0,1,0,App,828.0,9.0,app_huawei,8.0,0,0,es_MX,0,3.0,0,2.0,352333.47,63.0,Débito + Seguro,Sin Información,4,Información sobre Hey Banco,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
USR-07418,28.0,H,Ciudad de México,Posgrado,Empresario,13500.0,514.0,0,0,App,756.0,3.0,app_android,8.0,0,0,en_US,0,2.0,0,0.0,44324.96000000001,58.0,Solo Débito,Sin Información,5,Créditos personales y diferimientos,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
USR-07419,23.0,M,Sonora,Licenciatura,Empleado,20000.0,729.0,0,0,App,521.0,129.0,app_huawei,6.0,0,0,es_MX,0,2.0,0,0.0,20334.49,10.0,Solo Débito,Sin Información,2,Consulta sobre cambio de CLABE interbancaria,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
USR-07420,39.0,H,Nuevo León,Preparatoria,Empleado,12500.0,1556.0,0,1,App,696.0,10.0,app_android,10.0,0,0,es_MX,1,2.0,0,1.0,-26565.429999999993,35.0,Débito + Crédito,Endeudamiento Medio,6,Problemas técnicos y operacionales en transacciones,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
USR-07421,29.0,M,Tamaulipas,Posgrado,Empleado,18500.0,1652.0,0,1,App,633.0,12.0,app_huawei,8.0,1,1,es_MX,1,4.0,0,2.0,159222.64,42.0,Usuario Integral,Bajo Endeudamiento,11,Transferencia no recibida o rechazada,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
USR-07422,27.0,M,Oaxaca,Licenciatura,Empleado,12500.0,1586.0,1,0,App,675.0,0.0,app_android,8.0,0,0,en_US,0,1.0,0,1.0,-90700.88,65.0,Solo Débito,Sin Información,12,Solicitud de atención con asesor,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
USR-07423,30.0,H,Nuevo León,Licenciatura,Empleado,52500.0,960.0,1,0,App,649.0,5.0,app_huawei,8.0,0,1,es_MX,1,3.0,0,0.0,181894.3,52.0,Débito + Crédito,Bajo Endeudamiento,6,Problemas técnicos y operacionales en transacciones,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
USR-07424,43.0,M,Yucatán,Preparatoria,Empleado,31000.0,1608.0,0,1,App,574.0,8.0,app_android,6.0,0,0,es_MX,0,3.0,0,1.0,46293.899999999994,68.0,Débito + Crédito,Bajo Endeudamiento,6,Problemas técnicos y operacionales en transacciones,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
USR-07425,36.0,M,Baja California,Preparatoria,Empleado,26500.0,541.0,0,1,App,712.0,6.0,app_ios,6.0,0,0,es_MX,1,2.0,0,0.0,120447.97,41.0,Débito + Crédito,Bajo Endeudamiento,6,Problemas técnicos y operacionales en transacciones,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
USR-07426,35.0,M,Yucatán,Licenciatura,Empleado,24000.0,1103.0,1,0,App,649.0,15.0,app_ios,10.0,0,0,es_MX,1,3.0,0,2.0,-21129.79999999999,59.0,Solo Débito,Bajo Endeudamiento,6,Problemas técnicos y operacionales en transacciones,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
USR-07427,43.0,M,Ciudad de México,Licenciatura,Empleado,30500.0,317.0,1,1,App,684.0,16.0,app_android,6.0,1,0,es_MX,0,2.0,0,0.0,56851.64,56.0,Débito + Seguro,Sin Información,2,Reposición y renovación de tarjeta física,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
USR-07428,35.0,H,Nuevo León,Licenciatura,Empleado,21000.0,1808.0,1,0,App,733.0,0.0,app_android,8.0,0,0,es_MX,1,3.0,0,1.0,-18727.870000000024,63.0,Débito + Seguro,Sin Información,13,Aumentar límite de transferencias,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
USR-07429,39.0,M,Tamaulipas,Licenciatura,Desempleado,9000.0,976.0,0,0,Fan Shop,521.0,127.0,app_android,7.0,0,0,es_MX,0,0.0,0,0.0,7750.29,5.0,Desconocido,Desconocido,14,Aumentar límite de transferencias,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
USR-07430,44.0,M,Sinaloa,Preparatoria,Empleado,19000.0,279.0,1,1,App,728.0,4.0,app_ios,10.0,0,1,es_MX,1,4.0,0,1.0,292182.70000000007,84.0,Usuario Integral,Bajo Endeudamiento,2,Reposición y renovación de tarjeta física,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
USR-07431,45.0,H,Sonora,Preparatoria,Empleado,31500.0,534.0,0,1,App,509.0,97.0,app_android,4.0,0,1,es_MX,0,1.0,0,0.0,4347.309999999998,11.0,Solo Débito,Sin Información,6,Problemas técnicos y operacionales en transacciones,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
USR-07432,21.0,M,Ciudad de México,Preparatoria,Empleado,23000.0,1665.0,0,1,Fan Shop,474.0,0.0,app_android,8.0,0,1,es_MX,0,2.0,0,3.0,-76110.86,59.0,Débito + Crédito,Bajo Endeudamiento,6,Problemas técnicos y operacionales en transacciones,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
USR-07433,40.0,H,Estado de México,Licenciatura,Empleado,8000.0,1315.0,0,0,Fan Shop,551.0,8.0,app_huawei,7.0,0,0,es_MX,0,3.0,0,2.0,22758.699999999997,38.0,Débito + Crédito,Límite Agotado,14,Aumentar límite de transferencias,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
USR-07434,39.0,H,Jalisco,Licenciatura,Independiente,15000.0,1458.0,0,0,App,490.0,5.0,app_ios,8.0,0,0,es_MX,0,2.0,0,6.0,-33361.33,42.0,Débito + Crédito,Límite Agotado,6,Problemas técnicos y operacionales en transacciones,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
USR-07435,22.0,H,Otros,Posgrado,Independiente,13000.0,1670.0,0,0,Fan Shop,468.0,161.0,app_android,5.0,0,0,es_MX,0,0.0,0,0.0,-28874.29,9.0,Desconocido,Desconocido,2,Reposición y renovación de tarjeta física,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
USR-07436,30.0,M,Estado de México,Licenciatura,Empleado,24000.0,556.0,0,1,Fan Shop,514.0,2.0,app_ios,9.0,0,1,es_MX,0,1.0,1,1.0,-59472.69999999999,69.0,Solo Débito,Sin Información,3,Cotización de crédito automotriz,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
USR-07437,30.0,SE,Puebla,Preparatoria,Empleado,15500.0,954.0,0,1,App,702.0,6.0,app_ios,10.0,0,0,es_MX,0,3.0,0,0.0,-56250.98,37.0,Débito + Crédito,Bajo Endeudamiento,8,Token incorrecto o inválido,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
USR-07438,27.0,H,Ciudad de México,Posgrado,Empresario,25500.0,359.0,1,0,Fan Shop,450.0,2.0,app_android,8.0,0,1,es_MX,1,2.0,0,0.0,19189.590000000026,83.0,Débito + Crédito,Endeudamiento Medio,2,Reposición y renovación de tarjeta física,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
USR-07439,45.0,H,Ciudad de México,Secundaria,Empleado,28500.0,1306.0,1,1,App,516.0,5.0,app_ios,9.0,1,1,es_MX,0,4.0,0,0.0,36069.91,65.0,Usuario Integral,Endeudamiento Medio,11,Transferencia no recibida o rechazada,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
USR-07440,42.0,H,Estado de México,Licenciatura,Empleado,39500.0,1124.0,1,1,App,739.0,9.0,app_ios,9.0,0,0,es_MX,0,4.0,0,1.0,2339.7899999999936,32.0,Débito + Crédito,Capacidad de Endeudamiento,6,Problemas técnicos y operacionales en transacciones,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
USR-07441,19.0,M,Otros,Secundaria,Estudiante,9000.0,1152.0,1,0,App,681.0,2.0,app_android,10.0,1,0,es_MX,0,2.0,0,2.0,-21192.86,60.0,Débito + Crédito,Endeudamiento Medio,1,Aclaración de cargos no reconocidos,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
USR-07442,40.0,M,Tamaulipas,Licenciatura,Empleado,58500.0,1420.0,1,0,App,707.0,5.0,app_ios,9.0,0,1,es_MX,1,3.0,0,0.0,150378.47999999998,75.0,Débito + Crédito,Bajo Endeudamiento,13,Consulta y gestión de estado de cuenta,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
USR-07443,37.0,H,Jalisco,Licenciatura,Empleado,12500.0,1681.0,0,0,App,436.0,19.0,app_huawei,4.0,0,0,es_MX,0,1.0,0,2.0,-56059.55,36.0,Solo Débito,Sin Información,13,Consulta y gestión de estado de cuenta,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
USR-07444,32.0,M,Oaxaca,Posgrado,Empleado,35000.0,1582.0,1,1,App,532.0,19.0,app_ios,8.0,0,0,es_MX,0,1.0,0,0.0,467.34999999999127,43.0,Solo Débito,Sin Información,0,Solicitar número de atención al cliente,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
USR-07445,22.0,H,Nuevo León,Posgrado,Estudiante,18500.0,411.0,1,0,App,722.0,2.0,app_ios,7.0,0,0,en_US,0,3.0,0,1.0,-53407.59,84.0,Débito + Crédito,Endeudamiento Alto,6,Problemas técnicos y operacionales en transacciones,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
USR-07446,40.0,M,Ciudad de México,Preparatoria,Estudiante,30000.0,1548.0,0,0,App,598.0,82.0,app_huawei,7.0,0,1,es_MX,0,0.0,1,0.0,5523.559999999998,15.0,Desconocido,Desconocido,1,Aclaración de cargos no reconocidos,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
USR-07447,42.0,H,Querétaro,Secundaria,Independiente,32500.0,1176.0,0,0,App,586.0,164.0,app_ios,4.0,0,0,es_MX,0,0.0,0,1.0,9442.64,10.0,Desconocido,Desconocido,11,Transferencia no recibida o rechazada,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
USR-07448,32.0,SE,Querétaro,Preparatoria,Independiente,77000.0,711.0,0,0,App,837.0,18.0,app_android,10.0,0,0,es_MX,0,1.0,0,2.0,-137211.73,30.0,Solo Débito,Sin Información,3,Cotización de crédito automotriz,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
USR-07449,41.0,H,Querétaro,Posgrado,Empleado,57000.0,1262.0,0,0,App,728.0,4.0,app_huawei,8.0,0,0,es_MX,0,3.0,0,4.0,217813.67,61.0,Débito + Seguro,Sin Información,1,Aclaración de cargos no reconocidos,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
USR-07450,19.0,M,Tamaulipas,Secundaria,Estudiante,20000.0,572.0,1,0,App,473.0,3.0,app_android,7.0,0,1,es_MX,0,2.0,0,1.0,-65840.79000000001,85.0,Débito + Crédito,Endeudamiento Medio,9,Consulta sobre cambio de CLABE interbancaria,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
USR-07451,37.0,M,Chihuahua,Secundaria,Empleado,35500.0,949.0,0,1,App,625.0,0.0,app_android,6.0,0,0,es_MX,0,3.0,0,1.0,-6281.5,50.0,Débito + Crédito,Bajo Endeudamiento,6,Problemas técnicos y operacionales en transacciones,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
USR-07452,31.0,H,Coahuila,Preparatoria,Independiente,33000.0,1382.0,1,0,Fan Shop,670.0,14.0,app_huawei,8.0,0,0,es_MX,1,5.0,0,2.0,226895.32,59.0,Usuario Integral,Bajo Endeudamiento,4,Información sobre Hey Banco,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
USR-07453,29.0,H,Ciudad de México,Licenciatura,Empleado,24500.0,268.0,0,0,App,540.0,23.0,app_ios,3.0,0,0,es_MX,0,1.0,0,3.0,-23980.820000000007,31.0,Solo Débito,Sin Información,5,Créditos personales y diferimientos,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
USR-07454,53.0,H,Otros,Licenciatura,Independiente,42000.0,877.0,0,0,App,587.0,9.0,app_ios,7.0,0,0,es_MX,0,3.0,0,3.0,-264652.67,88.0,Débito + Crédito,Bajo Endeudamiento,2,Reposición y renovación de tarjeta física,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
USR-07455,41.0,M,Oaxaca,Preparatoria,Empleado,26000.0,279.0,1,0,App,722.0,1.0,app_ios,7.0,0,1,es_MX,1,3.0,0,1.0,219395.11,83.0,Solo Débito,Sin Información,14,Aumentar límite de transferencias,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
USR-07456,34.0,H,Jalisco,Preparatoria,Empresario,21000.0,57.0,0,0,Fan Shop,726.0,9.0,app_android,8.0,0,1,es_MX,0,2.0,0,6.0,-253608.43000000005,99.0,Débito + Crédito,Bajo Endeudamiento,4,Información sobre Hey Banco,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
USR-07457,30.0,M,Ciudad de México,Licenciatura,Independiente,56000.0,777.0,1,0,Fan Shop,788.0,5.0,app_huawei,7.0,0,1,es_MX,0,2.0,0,2.0,29310.619999999995,55.0,Solo Débito,Sin Información,2,Cancelación de tarjeta de crédito,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
USR-07458,32.0,M,Ciudad de México,Licenciatura,Empleado,19000.0,874.0,1,0,App,766.0,0.0,app_ios,8.0,0,0,es_MX,0,3.0,0,0.0,-9898.649999999994,82.0,Débito + Crédito,Endeudamiento Medio,6,Problemas técnicos y operacionales en transacciones,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
USR-07459,36.0,M,Jalisco,Posgrado,Independiente,26500.0,335.0,1,0,App,645.0,2.0,app_huawei,10.0,0,1,es_MX,1,2.0,1,0.0,68808.22999999998,77.0,Débito + Crédito,Bajo Endeudamiento,14,Aumentar límite de transferencias,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
USR-07460,22.0,H,Ciudad de México,Preparatoria,Empleado,20500.0,531.0,1,0,App,642.0,3.0,app_android,8.0,0,1,es_MX,1,3.0,0,1.0,-87919.35000000002,58.0,Débito + Crédito,Endeudamiento Medio,5,Créditos personales y diferimientos,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
USR-07461,58.0,H,Ciudad de México,Preparatoria,Independiente,20000.0,902.0,1,0,App,616.0,15.0,app_android,8.0,0,1,es_MX,1,2.0,0,2.0,216624.46,65.0,Solo Débito,Sin Información,1,Aclaración de cargos no reconocidos,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
USR-07462,22.0,M,Ciudad de México,Secundaria,Empleado,13000.0,161.0,1,1,App,620.0,0.0,app_ios,10.0,0,1,es_MX,1,3.0,0,1.0,-9217.050000000005,59.0,Débito + Crédito,Endeudamiento Medio,2,Reposición y renovación de tarjeta física,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
USR-07463,60.0,H,Nuevo León,Licenciatura,Empleado,62000.0,1260.0,1,1,App,780.0,19.0,app_android,7.0,0,0,es_MX,1,3.0,0,1.0,147516.12,34.0,Débito + Seguro,Sin Información,1,Aclaración de cargos no reconocidos,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
USR-07464,39.0,H,Estado de México,Secundaria,Independiente,34000.0,1097.0,0,0,App,642.0,3.0,app_ios,8.0,0,0,es_MX,1,3.0,1,1.0,87701.30000000002,58.0,Débito + Crédito,Bajo Endeudamiento,11,Transferencia no recibida o rechazada,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
USR-07465,40.0,M,Ciudad de México,Preparatoria,Empleado,9000.0,234.0,1,1,App,605.0,17.0,app_android,6.0,0,0,es_MX,0,3.0,0,0.0,73840.68,39.0,Usuario Integral,Bajo Endeudamiento,1,Aclaración de cargos no reconocidos,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
USR-07466,37.0,H,Ciudad de México,Licenciatura,Empleado,31000.0,171.0,0,1,App,665.0,8.0,app_android,8.0,0,0,es_MX,0,3.0,0,0.0,15910.25,56.0,Débito + Crédito,Endeudamiento Medio,6,Problemas técnicos y operacionales en transacciones,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
USR-07467,20.0,M,Jalisco,Secundaria,Estudiante,26500.0,1818.0,1,0,App,769.0,3.0,app_ios,7.0,0,1,es_MX,1,2.0,0,2.0,-71534.85,68.0,Débito + Crédito,Bajo Endeudamiento,1,Aclaración de cargos no reconocidos,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
USR-07468,50.0,SE,Sinaloa,Posgrado,Empleado,29500.0,1513.0,0,1,App,556.0,166.0,app_huawei,5.0,0,0,es_MX,0,1.0,0,0.0,-320.2600000000002,5.0,Solo Débito,Sin Información,3,Cotización de crédito automotriz,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
USR-07469,38.0,H,Baja California,Licenciatura,Empleado,21500.0,175.0,0,1,App,620.0,16.0,app_android,7.0,1,0,es_MX,1,4.0,1,2.0,73156.48000000001,68.0,Usuario Integral,Bajo Endeudamiento,10,Verificación de tarjeta para Apple Pay,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
USR-07470,43.0,M,Ciudad de México,Licenciatura,Empresario,65000.0,1503.0,0,0,App,743.0,8.0,app_huawei,10.0,0,0,es_MX,0,2.0,0,1.0,-148356.21000000002,81.0,Solo Débito,Sin Información,2,Reposición y renovación de tarjeta física,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
USR-07471,34.0,H,Otros,Licenciatura,Empleado,38000.0,372.0,0,0,App,615.0,14.0,app_ios,8.0,0,1,es_MX,0,3.0,0,0.0,-134675.84999999998,37.0,Débito + Seguro,Sin Información,4,Información sobre Hey Banco,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
USR-07472,52.0,H,Nuevo León,Secundaria,Empleado,25000.0,278.0,1,1,App,561.0,17.0,app_android,6.0,0,0,es_MX,0,3.0,0,1.0,35727.1,37.0,Débito + Crédito,Endeudamiento Medio,5,Créditos personales y diferimientos,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
USR-07473,26.0,M,Nuevo León,Licenciatura,Empresario,10500.0,543.0,0,0,App,366.0,15.0,app_huawei,7.0,0,0,es_MX,0,3.0,0,3.0,-59696.880000000005,61.0,Débito + Crédito,Límite Agotado,9,Consulta sobre cambio de CLABE interbancaria,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
USR-07474,29.0,M,Ciudad de México,Licenciatura,Empleado,45500.0,886.0,1,1,App,833.0,1.0,app_ios,7.0,0,1,en_US,1,2.0,0,0.0,207922.41,86.0,Solo Débito,Sin Información,6,Problemas técnicos y operacionales en transacciones,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
USR-07475,33.0,M,Baja California,Preparatoria,Empleado,27500.0,1430.0,1,1,App,501.0,0.0,app_android,6.0,0,1,es_MX,0,2.0,0,2.0,6827.850000000006,37.0,Otros,Bajo Endeudamiento,9,Consulta sobre cambio de CLABE interbancaria,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
USR-07476,29.0,H,Puebla,Preparatoria,Empleado,7500.0,447.0,0,0,App,356.0,14.0,app_huawei,6.0,0,0,es_MX,0,1.0,0,4.0,6969.029999999999,36.0,Solo Débito,Sin Información,14,Aumentar límite de transferencias,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
USR-07477,23.0,H,Ciudad de México,Secundaria,Estudiante,25000.0,194.0,1,0,App,616.0,3.0,app_android,9.0,0,1,es_MX,0,2.0,0,2.0,-62465.70000000001,64.0,Débito + Crédito,Endeudamiento Medio,5,Créditos personales y diferimientos,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
USR-07478,28.0,M,Jalisco,Preparatoria,Independiente,19500.0,437.0,0,0,App,405.0,43.0,app_ios,7.0,0,0,es_MX,0,0.0,0,0.0,2889.91,7.0,Desconocido,Desconocido,14,Aumentar límite de transferencias,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
USR-07479,36.0,H,Nuevo León,Licenciatura,Empleado,36500.0,1433.0,0,1,Fan Shop,516.0,15.0,app_ios,10.0,0,0,es_MX,0,3.0,0,2.0,183149.24,48.0,Usuario Integral,Bajo Endeudamiento,6,Problemas técnicos y operacionales en transacciones,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
USR-07480,41.0,M,Ciudad de México,Licenciatura,Empresario,87000.0,1748.0,1,0,App,726.0,14.0,app_android,6.0,0,0,es_MX,0,3.0,0,2.0,-54677.07000000001,84.0,Débito + Crédito,Bajo Endeudamiento,4,Información sobre Hey Banco,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
USR-07481,41.0,M,Ciudad de México,Licenciatura,Empleado,16000.0,1231.0,0,1,Fan Shop,756.0,4.0,app_huawei,6.0,0,0,es_MX,0,3.0,0,0.0,-18877.10000000001,39.0,Débito + Crédito,Capacidad de Endeudamiento,6,Problemas técnicos y operacionales en transacciones,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
USR-07482,45.0,H,Puebla,Preparatoria,Empleado,29000.0,556.0,0,0,App,681.0,12.0,app_huawei,8.0,0,0,es_MX,0,3.0,0,1.0,140394.47999999998,48.0,Débito + Crédito,Bajo Endeudamiento,2,Reposición y renovación de tarjeta física,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
USR-07483,27.0,M,Ciudad de México,Licenciatura,Empleado,25500.0,308.0,1,1,App,554.0,11.0,app_ios,10.0,0,0,es_MX,0,4.0,0,1.0,64750.350000000006,57.0,Usuario Integral,Bajo Endeudamiento,2,Reposición y renovación de tarjeta física,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
USR-07484,26.0,H,Tamaulipas,Preparatoria,Empleado,8500.0,181.0,0,1,App,510.0,0.0,app_ios,10.0,0,0,es_MX,0,1.0,0,2.0,-19813.01999999999,91.0,Otros,Bajo Endeudamiento,11,Transferencia no recibida o rechazada,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
USR-07485,35.0,H,Jalisco,Posgrado,Desempleado,18500.0,372.0,0,0,App,435.0,135.0,app_android,5.0,0,0,es_MX,0,1.0,0,1.0,-26707.620000000003,12.0,Solo Débito,Sin Información,3,Cotización de crédito automotriz,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
USR-07486,25.0,H,Desconocido,Licenciatura,Empleado,9500.0,1792.0,0,1,Fan Shop,369.0,13.0,app_ios,5.0,0,0,es_MX,1,1.0,0,5.0,-101164.38,35.0,Solo Débito,Sin Información,1,Aclaración de cargos no reconocidos,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
USR-07487,42.0,H,Ciudad de México,Preparatoria,Empleado,27500.0,1720.0,1,1,Fan Shop,688.0,18.0,app_android,8.0,0,0,es_MX,0,2.0,0,0.0,38563.94,51.0,Débito + Crédito,Endeudamiento Medio,5,Créditos personales y diferimientos,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
USR-07488,19.0,M,Veracruz,Preparatoria,Estudiante,24000.0,1722.0,1,0,App,559.0,1.0,app_android,10.0,0,0,es_MX,0,2.0,0,3.0,-9600.0,60.0,Débito + Crédito,Bajo Endeudamiento,6,Problemas técnicos y operacionales en transacciones,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
USR-07489,33.0,H,Ciudad de México,Licenciatura,Empleado,31500.0,471.0,1,0,App,644.0,3.0,app_android,9.0,0,1,es_MX,0,3.0,0,4.0,295144.56,69.0,Débito + Crédito,Bajo Endeudamiento,6,Problemas técnicos y operacionales en transacciones,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
USR-07490,52.0,H,Ciudad de México,Licenciatura,Independiente,5000.0,513.0,0,0,App,464.0,65.0,app_ios,6.0,0,0,es_MX,0,0.0,0,1.0,21745.55,12.0,Desconocido,Desconocido,5,Créditos personales y diferimientos,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
USR-07491,48.0,H,Otros,Licenciatura,Desempleado,14500.0,1055.0,0,0,Fan Shop,562.0,80.0,app_ios,6.0,0,0,es_MX,0,0.0,0,0.0,-36391.11,8.0,Desconocido,Desconocido,0,Consulta y gestión de estado de cuenta,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
USR-07492,44.0,M,Querétaro,Licenciatura,Empleado,38000.0,1543.0,0,1,App,605.0,19.0,app_ios,6.0,0,0,es_MX,0,2.0,0,0.0,33730.72,35.0,Débito + Crédito,Endeudamiento Medio,8,Token incorrecto o inválido,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
USR-07493,46.0,H,Ciudad de México,Licenciatura,Empleado,11500.0,197.0,0,0,Fan Shop,600.0,20.0,app_android,3.0,0,1,es_MX,0,3.0,0,7.0,-56695.78,46.0,Débito + Crédito,Endeudamiento Alto,6,Problemas técnicos y operacionales en transacciones,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
