user_id,cluster_dominante,cluster_label_dominante,num_clusters_distintos,seg_0,seg_1,seg_2,seg_3,seg_4,seg_5,seg_6,seg_7,seg_8,seg_9,seg_10,seg_11,seg_12,seg_13,seg_14
USR-06744,6,Problemas técnicos y operacionales en transacciones,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
USR-06745,7,Cancelación de tarjeta de crédito,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
USR-06746,6,Problemas técnicos y operacionales en transacciones,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
USR-06747,10,Verificación de tarjeta para Apple Pay,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
USR-06748,4,Información sobre Hey Banco,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
USR-06749,4,Información sobre Hey Banco,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
USR-06750,2,Reposición y renovación de tarjeta física,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
USR-06751,6,Consulta sobre cambio de CLABE interbancaria,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
USR-06752,4,Información sobre Hey Banco,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
USR-06753,2,Reposición y renovación de tarjeta física,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
USR-06754,2,Reposición y renovación de tarjeta física,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
USR-06755,6,Problemas técnicos y operacionales en transacciones,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
USR-06756,7,Cancelación de tarjeta de crédito,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
USR-06757,6,Aumentar límite de transferencias,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
USR-06758,2,Reposición y renovación de tarjeta física,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
USR-06759,1,Aclaración de cargos no reconocidos,3,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
USR-06760,2,Aumentar límite de transferencias,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
USR-06761,5,Créditos personales y diferimientos,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
USR-06762,2,Reposición y renovación de tarjeta física,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
USR-06763,3,Cotización de crédito automotriz,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
USR-06764,7,Cancelación de tarjeta de crédito,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
USR-06765,4,Información sobre Hey Banco,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
USR-06766,1,Aclaración de cargos no reconocidos,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
USR-06767,6,Problemas técnicos y operacionales en transacciones,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
USR-06768,5,Créditos personales y diferimientos,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
USR-06769,13,Consulta y gestión de estado de cuenta,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
USR-06770,6,Problemas técnicos y operacionales en transacciones,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
USR-06771,3,Cotización de crédito automotriz,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
USR-06772,13,Consulta y gestión de estado de cuenta,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
USR-06773,2,Reposición y renovación de tarjeta física,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
USR-06774,1,Aclaración de cargos no reconocidos,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
USR-06775,2,Cotización de crédito automotriz,3,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
USR-06776,2,Problemas técnicos y operacionales en transacciones,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
USR-06777,10,Verificación de tarjeta para Apple Pay,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
USR-06778,2,Reposición y renovación de tarjeta física,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
USR-06779,2,Reposición y renovación de tarjeta física,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
USR-06780,14,Aumentar límite de transferencias,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
USR-06781,5,Créditos personales y diferimientos,4,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0
USR-06782,13,Consulta y gestión de estado de cuenta,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
USR-06783,1,Aclaración de cargos no reconocidos,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
USR-06784,9,Consulta sobre cambio de CLABE interbancaria,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
USR-06785,2,Reposición y renovación de tarjeta física,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
USR-06786,2,Créditos personales y diferimientos,3,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
USR-06787,5,Créditos personales y diferimientos,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
USR-06788,7,Cancelación de tarjeta de crédito,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
USR-06789,2,Reposición y renovación de tarjeta física,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
USR-06790,4,Información sobre Hey Banco,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
USR-06791,2,Reposición y renovación de tarjeta física,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
USR-06792,5,Créditos personales y diferimientos,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
USR-06793,2,Reposición y renovación de tarjeta física,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
USR-06794,5,Créditos personales y diferimientos,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
USR-06795,2,Reposición y renovación de tarjeta física,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
USR-06796,8,Token incorrecto o inválido,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
USR-06797,7,Cancelación de tarjeta de crédito,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
USR-06798,2,Reposición y renovación de tarjeta física,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
USR-06799,6,Problemas técnicos y operacionales en transacciones,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
USR-06800,0,Créditos personales y diferimientos,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
USR-06801,9,Consulta sobre cambio de CLABE interbancaria,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
USR-06802,13,Consulta y gestión de estado de cuenta,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
USR-06803,5,Créditos personales y diferimientos,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
USR-06804,9,Consulta sobre cambio de CLABE interbancaria,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
USR-06805,2,Créditos personales y diferimientos,5,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0
USR-06806,2,Reposición y renovación de tarjeta física,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
USR-06807,11,Transferencia no recibida o rechazada,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
USR-06808,0,Aumentar límite de transferencias,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
USR-06809,6,Problemas técnicos y operacionales en transacciones,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
USR-06810,4,Información sobre Hey Banco,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
USR-06811,11,Transferencia no recibida o rechazada,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
USR-06812,6,Problemas técnicos y operacionales en transacciones,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
USR-06813,11,Consulta y gestión de estado de cuenta,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
USR-06814,6,Problemas técnicos y operacionales en transacciones,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
USR-06815,2,Reposición y renovación de tarjeta física,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
USR-06816,5,Créditos personales y diferimientos,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
USR-06817,7,Cancelación de tarjeta de crédito,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
USR-06818,14,Aumentar límite de transferencias,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
USR-06819,5,Créditos personales y diferimientos,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
USR-06820,6,Problemas técnicos y operacionales en transacciones,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
USR-06821,6,Problemas técnicos y operacionales en transacciones,3,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
USR-06822,5,Créditos personales y diferimientos,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
USR-06823,2,Reposición y renovación de tarjeta física,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
USR-06824,6,Problemas técnicos y operacionales en transacciones,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
USR-06825,9,Consulta sobre cambio de CLABE interbancaria,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
USR-06826,4,Información sobre Hey Banco,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
USR-06827,4,Información sobre Hey Banco,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
USR-06828,4,Información sobre Hey Banco,4,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0
USR-06829,2,Reposición y renovación de tarjeta física,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
USR-06830,6,Problemas técnicos y operacionales en transacciones,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
USR-06831,2,Reposición y renovación de tarjeta física,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
USR-06832,6,Problemas técnicos y operacionales en transacciones,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
USR-06833,13,Consulta y gestión de estado de cuenta,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
USR-06834,2,Consulta y gestión de estado de cuenta,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
USR-06835,1,Aclaración de cargos no reconocidos,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
USR-06836,14,Aumentar límite de transferencias,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
USR-06837,2,Reposición y renovación de tarjeta física,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
USR-06838,3,Cotización de crédito automotriz,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
USR-06839,2,Reposición y renovación de tarjeta física,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
USR-06840,8,Token incorrecto o inválido,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
USR-06841,13,Consulta y gestión de estado de cuenta,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
USR-06842,6,Problemas técnicos y operacionales en transacciones,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
USR-06843,3,Cotización de crédito automotriz,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
USR-06844,13,Consulta y gestión de estado de cuenta,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
USR-06845,6,Problemas técnicos y operacionales en transacciones,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
USR-06846,2,Reposición y renovación de tarjeta física,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
USR-06847,2,Reposición y renovación de tarjeta física,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
USR-06848,6,Problemas técnicos y operacionales en transacciones,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
USR-06849,3,Cotización de crédito automotriz,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
USR-06850,6,Problemas técnicos y operacionales en transacciones,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
USR-06851,6,Problemas técnicos y operacionales en transacciones,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
USR-06852,13,Consulta y gestión de estado de cuenta,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
USR-06853,1,Aclaración de cargos no reconocidos,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
USR-06854,8,Token incorrecto o inválido,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
USR-06855,2,Reposición y renovación de tarjeta física,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
USR-06856,14,Aumentar límite de transferencias,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
USR-06857,11,Transferencia no recibida o rechazada,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
USR-06858,2,Reposición y renovación de tarjeta física,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
USR-06859,6,Consulta y gestión de estado de cuenta,3,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
USR-06860,13,Consulta y gestión de estado de cuenta,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
USR-06861,3,Cotización de crédito automotriz,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
USR-06862,1,Aclaración de cargos no reconocidos,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
USR-06863,3,Cotización de crédito automotriz,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
USR-06864,2,Reposición y renovación de tarjeta física,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
USR-06865,13,Consulta y gestión de estado de cuenta,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
USR-06866,1,Aclaración de cargos no reconocidos,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
USR-06867,5,Créditos personales y diferimientos,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
USR-06868,4,Información sobre Hey Banco,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
USR-06869,2,Reposición y renovación de tarjeta física,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
USR-06870,1,Aclaración de cargos no reconocidos,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
USR-06871,3,Cotización de crédito automotriz,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
USR-06872,6,Problemas técnicos y operacionales en transacciones,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
USR-06873,2,Reposición y renovación de tarjeta física,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
USR-06874,5,Créditos personales y diferimientos,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
USR-06875,1,Aclaración de cargos no reconocidos,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
USR-06876,3,Cancelación de tarjeta de crédito,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
USR-06877,2,Reposición y renovación de tarjeta física,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
USR-06878,4,Información sobre Hey Banco,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
USR-06879,6,Problemas técnicos y operacionales en transacciones,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
USR-06880,2,Información sobre Hey Banco,3,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
USR-06881,6,Problemas técnicos y operacionales en transacciones,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
USR-06882,3,Cotización de crédito automotriz,4,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0
USR-06883,0,Reposición y renovación de tarjeta física,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
USR-06884,11,Transferencia no recibida o rechazada,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
USR-06885,2,Reposición y renovación de tarjeta física,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
USR-06886,2,Reposición y renovación de tarjeta física,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
USR-06887,7,Cancelación de tarjeta de crédito,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
USR-06888,4,Información sobre Hey Banco,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
USR-06889,6,Problemas técnicos y operacionales en transacciones,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
USR-06890,6,Problemas técnicos y operacionales en transacciones,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
USR-06891,6,Problemas técnicos y operacionales en transacciones,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
USR-06892,4,Información sobre Hey Banco,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
USR-06893,3,Cotización de crédito automotriz,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
USR-06894,11,Transferencia no recibida o rechazada,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
USR-06895,1,Aclaración de cargos no reconocidos,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
USR-06896,6,Problemas técnicos y operacionales en transacciones,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
USR-06897,6,Consulta y gestión de estado de cuenta,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
USR-06898,6,Problemas técnicos y operacionales en transacciones,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
USR-06899,9,Consulta sobre cambio de CLABE interbancaria,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
USR-06900,4,Información sobre Hey Banco,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
USR-06901,0,Solicitar número de atención al cliente,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
USR-06902,7,Cancelación de tarjeta de crédito,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
USR-06903,2,Consulta y gestión de estado de cuenta,3,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
USR-06904,4,Información sobre Hey Banco,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
USR-06905,6,Problemas técnicos y operacionales en transacciones,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
USR-06906,2,Reposición y renovación de tarjeta física,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
USR-06907,4,Información sobre Hey Banco,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
USR-06908,6,Problemas técnicos y operacionales en transacciones,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
USR-06909,4,Información sobre Hey Banco,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
USR-06910,3,Cotización de crédito automotriz,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
USR-06911,6,Aumentar límite de transferencias,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
USR-06912,3,Cotización de crédito automotriz,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
USR-06913,2,Cancelación de tarjeta de crédito,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
USR-06914,10,Verificación de tarjeta para Apple Pay,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
USR-06915,7,Cancelación de tarjeta de crédito,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
USR-06916,3,Cotización de crédito automotriz,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
USR-06917,2,Reposición y renovación de tarjeta física,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
USR-06918,1,Aclaración de cargos no reconocidos,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
USR-06919,2,Reposición y renovación de tarjeta física,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
USR-06920,6,Problemas técnicos y operacionales en transacciones,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
USR-06921,1,Aclaración de cargos no reconocidos,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
USR-06922,11,Transferencia no recibida o rechazada,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
USR-06923,5,Créditos personales y diferimientos,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
USR-06924,6,Problemas técnicos y operacionales en transacciones,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
USR-06925,6,Problemas técnicos y operacionales en transacciones,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
USR-06926,4,Información sobre Hey Banco,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
USR-06927,3,Cotización de crédito automotriz,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
USR-06928,2,Reposición y renovación de tarjeta física,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
USR-06929,11,Transferencia no recibida o rechazada,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
USR-06930,14,Aumentar límite de transferencias,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
USR-06931,2,Reposición y renovación de tarjeta física,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
USR-06932,12,Solicitud de atención con asesor,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
USR-06933,2,Reposición y renovación de tarjeta física,5,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0
USR-06934,2,Reposición y renovación de tarjeta física,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
USR-06935,6,Problemas técnicos y operacionales en transacciones,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
USR-06936,6,Problemas técnicos y operacionales en transacciones,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
USR-06937,4,Información sobre Hey Banco,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
USR-06938,0,Solicitar número de atención al cliente,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
USR-06939,1,Aclaración de cargos no reconocidos,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
USR-06940,13,Consulta y gestión de estado de cuenta,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
USR-06941,2,Cotización de crédito automotriz,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
USR-06942,1,Aclaración de cargos no reconocidos,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
USR-06943,5,Créditos personales y diferimientos,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
USR-06944,2,Reposición y renovación de tarjeta física,4,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0
USR-06945,5,Créditos personales y diferimientos,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
USR-06946,3,Cotización de crédito automotriz,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
USR-06947,4,Información sobre Hey Banco,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
USR-06948,3,Cotización de crédito automotriz,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
USR-06949,1,Aclaración de cargos no reconocidos,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
USR-06950,0,Solicitar número de atención al cliente,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
USR-06951,2,Información sobre Hey Banco,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
USR-06952,2,Reposición y renovación de tarjeta física,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
USR-06953,12,Solicitud de atención con asesor,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
USR-06954,6,Problemas técnicos y operacionales en transacciones,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
USR-06955,13,Consulta y gestión de estado de cuenta,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
USR-06956,6,Problemas técnicos y operacionales en transacciones,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
USR-06957,8,Token incorrecto o inválido,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
USR-06958,6,Problemas técnicos y operacionales en transacciones,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
USR-06959,6,Problemas técnicos y operacionales en transacciones,3,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
USR-06960,11,Transferencia no recibida o rechazada,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
USR-06961,2,Reposición y renovación de tarjeta física,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
USR-06962,5,Créditos personales y diferimientos,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
USR-06963,11,Transferencia no recibida o rechazada,3,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
USR-06964,8,Token incorrecto o inválido,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
USR-06965,6,Problemas técnicos y operacionales en transacciones,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
USR-06966,1,Aclaración de cargos no reconocidos,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
USR-06967,4,Consulta sobre cambio de CLABE interbancaria,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
USR-06968,14,Aumentar límite de transferencias,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
USR-06969,5,Créditos personales y diferimientos,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
USR-06970,2,Reposición y renovación de tarjeta física,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
USR-06971,3,Cotización de crédito automotriz,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
USR-06972,5,Créditos personales y diferimientos,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
USR-06973,5,Créditos personales y diferimientos,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
USR-06974,11,Transferencia no recibida o rechazada,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
USR-06975,2,Reposición y renovación de tarjeta física,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
USR-06976,5,Créditos personales y diferimientos,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
USR-06977,11,Transferencia no recibida o rechazada,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
USR-06978,14,Aumentar límite de transferencias,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
USR-06979,6,Problemas técnicos y operacionales en transacciones,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
USR-06980,11,Transferencia no recibida o rechazada,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
USR-06981,6,Problemas técnicos y operacionales en transacciones,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
USR-06982,3,Cotización de crédito automotriz,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
USR-06983,4,Información sobre Hey Banco,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
USR-06984,11,Transferencia no recibida o rechazada,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
USR-06985,9,Consulta sobre cambio de CLABE interbancaria,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
USR-06986,9,Consulta sobre cambio de CLABE interbancaria,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
USR-06987,4,Información sobre Hey Banco,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
USR-06988,11,Transferencia no recibida o rechazada,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
USR-06989,2,Reposición y renovación de tarjeta física,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
USR-06990,3,Cotización de crédito automotriz,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
USR-06991,6,Problemas técnicos y operacionales en transacciones,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
USR-06992,6,Problemas técnicos y operacionales en transacciones,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
USR-06993,2,Reposición y renovación de tarjeta física,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
