user_id,edad,sexo,estado,ciudad,nivel_educativo,ocupacion,ingreso_mensual_mxn,antiguedad_dias,es_hey_pro,nomina_domiciliada,canal_apertura,score_buro,dias_desde_ultimo_login,preferencia_canal,satisfaccion_1_10,recibe_remesas,usa_hey_shop,idioma_preferido,tiene_seguro,num_productos_activos,patron_uso_atipico,num_no_procesadas,saldo,num_transacciones,categoria,categoria_salud,cluster_dominante,cluster_label_dominante,num_clusters_distintos,seg_0,seg_1,seg_2,seg_3,seg_4,seg_5,seg_6,seg_7,seg_8,seg_9,seg_10,seg_11,seg_12,seg_13,seg_14,cubierto_por_trigger,n_triggers_aplicables,next_best_action,next_best_action_label,next_best_action_message,next_best_action_tipo
USR-09352,36,H,Guanajuato,Irapuato,Preparatoria,Empleado,9500,1314,True,True,App,512,8,app_android,,False,False,es_MX,False,4,False,1.0,70849.29000000001,59,Usuario Integral,Bajo Endeudamiento,6,Problemas técnicos y operacionales en transacciones,4,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,False,0,,,,
USR-09353,28,H,Yucatán,Progreso,Secundaria,Empresario,35000,1597,False,False,App,554,5,app_huawei,9.0,False,True,en_US,False,3,False,1.0,-22327.48999999999,85,Solo Débito,Sin Información,6,Problemas técnicos y operacionales en transacciones,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,0,,,,
USR-09354,50,M,Tamaulipas,Ciudad Victoria,Secundaria,Empleado,22000,1483,False,True,App,779,4,app_huawei,9.0,False,False,es_MX,False,3,False,3.0,-50544.350000000006,61,Usuario Integral,Bajo Endeudamiento,2,Reposición y renovación de tarjeta física,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,0,,,,
USR-09355,29,M,Tamaulipas,Tampico,Secundaria,Empleado,17500,1462,False,False,App,410,1,app_android,3.0,False,False,es_MX,False,1,False,9.0,-17814.559999999998,54,Solo Débito,Sin Información,2,Reposición y renovación de tarjeta física,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,0,,,,
USR-09356,45,H,Nuevo León,Monterrey,Licenciatura,Empleado,24500,727,True,True,Fan Shop,582,4,app_android,10.0,True,False,es_MX,False,2,False,1.0,149605.4,65,Débito + Crédito,Bajo Endeudamiento,3,Cotización de crédito automotriz,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,True,1,T1_lead_credito_auto,Lead crediticio: auto,🚗 ¡Tu auto está más cerca de lo que crees! Tienes pre-aprobación para tu crédito automotriz. Cotiza con un click y conoce tu mensualidad.,cross_sell
USR-09357,48,M,Baja California,Tecate,Licenciatura,Empresario,66000,40,False,False,App,570,5,app_ios,6.0,False,False,es_MX,False,2,False,1.0,-95729.57,52,Débito + Crédito,Bajo Endeudamiento,4,Información sobre Hey Banco,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,True,1,T5_cross_sell_seguros,Cross-sell de seguros,"🛡️ Como cliente integral, califican para nuestro seguro Hey Protege con 50% de descuento el primer año. Conoce las coberturas en 30 segundos.",cross_sell
USR-09358,35,M,Sonora,Ciudad Obregón,Licenciatura,Empleado,13500,1016,False,True,App,488,7,app_ios,8.0,False,False,es_MX,False,2,False,0.0,-35801.259999999995,62,Débito + Crédito,Bajo Endeudamiento,3,Cotización de crédito automotriz,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,True,1,T1_lead_credito_auto,Lead crediticio: auto,🚗 ¡Tu auto está más cerca de lo que crees! Tienes pre-aprobación para tu crédito automotriz. Cotiza con un click y conoce tu mensualidad.,cross_sell
USR-09359,53,H,Estado de México,Tlalnepantla,Secundaria,Empleado,10500,1097,False,True,App,616,6,app_ios,7.0,False,False,es_MX,False,2,False,2.0,125360.16,53,Otros,Bajo Endeudamiento,6,Aumentar límite de transferencias,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,False,0,,,,
USR-09360,41,H,Puebla,Atlixco,Preparatoria,Empleado,23500,214,False,True,App,676,2,app_android,9.0,False,False,en_US,False,2,False,0.0,73719.45000000001,54,Débito + Crédito,Bajo Endeudamiento,5,Créditos personales y diferimientos,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,False,0,,,,
USR-09361,34,M,Ciudad de México,CDMX - Cuauhtémoc,Licenciatura,Empleado,21500,1059,True,False,App,694,4,app_ios,10.0,False,False,es_MX,False,2,False,0.0,89306.66000000003,77,Débito + Seguro,Sin Información,5,Créditos personales y diferimientos,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,False,0,,,,
USR-09362,28,H,Coahuila,Torreón,Preparatoria,Empleado,28000,1051,True,True,App,775,2,app_android,9.0,False,False,es_MX,False,3,False,2.0,38911.34,48,Débito + Crédito,Bajo Endeudamiento,9,Consulta sobre cambio de CLABE interbancaria,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,0,,,,
USR-09363,40,M,Estado de México,Naucalpan,Posgrado,Empleado,43000,750,True,True,Fan Shop,665,6,app_ios,7.0,False,False,es_MX,False,3,False,1.0,83299.26000000001,59,Débito + Seguro,Sin Información,11,Transferencia no recibida o rechazada,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,False,0,,,,
USR-09364,37,H,Baja California,Tecate,Licenciatura,Empleado,21000,155,False,True,Fan Shop,493,5,app_ios,6.0,False,True,es_MX,False,4,False,2.0,13633.130000000005,69,Usuario Integral,Bajo Endeudamiento,3,Cotización de crédito automotriz,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,0,,,,
USR-09365,33,H,Veracruz,Coatzacoalcos,Preparatoria,Empresario,30000,998,True,False,App,688,14,app_huawei,7.0,False,False,es_MX,True,3,False,4.0,-420764.93000000005,100,Solo Débito,Sin Información,3,Cotización de crédito automotriz,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,True,1,T1_lead_credito_auto,Lead crediticio: auto,🚗 ¡Tu auto está más cerca de lo que crees! Tienes pre-aprobación para tu crédito automotriz. Cotiza con un click y conoce tu mensualidad.,cross_sell
USR-09366,41,H,Nuevo León,Monterrey,Preparatoria,Empleado,30500,490,False,True,Fan Shop,682,4,app_huawei,8.0,False,True,es_MX,False,2,False,3.0,9862.369999999995,60,Débito + Crédito,Bajo Endeudamiento,3,Cotización de crédito automotriz,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,True,1,T1_lead_credito_auto,Lead crediticio: auto,🚗 ¡Tu auto está más cerca de lo que crees! Tienes pre-aprobación para tu crédito automotriz. Cotiza con un click y conoce tu mensualidad.,cross_sell
USR-09367,42,M,Baja California,Ensenada,Preparatoria,Independiente,19500,1752,False,False,App,668,137,app_android,7.0,False,False,es_MX,False,1,False,0.0,-15834.28,14,Otros,Sin Información,6,Problemas técnicos y operacionales en transacciones,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,False,0,,,,
USR-09368,29,M,,,Licenciatura,Empleado,24500,426,False,True,App,746,19,app_huawei,7.0,False,False,en_US,False,2,False,1.0,10616.089999999997,51,Solo Débito,Sin Información,13,Consulta y gestión de estado de cuenta,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,False,0,,,,
USR-09369,30,H,Ciudad de México,CDMX - Coyoacán,Posgrado,Empleado,13500,1802,False,False,App,483,21,app_ios,3.0,False,False,es_MX,False,2,False,5.0,-75489.29,63,Débito + Crédito,Límite Agotado,6,Problemas técnicos y operacionales en transacciones,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,True,1,T3_friccion_operacional,Fricción operacional,🛠️ Notamos que has tenido transacciones con problemas. Un asesor puede ayudarte a resolverlas en menos de 5 minutos. ¿Te llamamos ahora?,retencion
USR-09370,47,H,Ciudad de México,CDMX - Miguel Hidalgo,Licenciatura,Empleado,73000,188,True,False,Fan Shop,758,3,app_ios,9.0,False,False,es_MX,True,1,False,1.0,70613.63,60,Solo Débito,Sin Información,2,Reposición y renovación de tarjeta física,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,0,,,,
USR-09371,41,M,Sonora,Ciudad Obregón,Posgrado,Independiente,80000,520,False,False,Fan Shop,799,7,app_ios,8.0,False,False,es_MX,False,3,False,3.0,-244294.43,84,Solo Débito,Sin Información,13,Consulta y gestión de estado de cuenta,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,False,0,,,,
USR-09372,44,H,Otros,Tuxtla Gutiérrez,Preparatoria,Empleado,15500,712,False,True,App,493,1,app_android,,True,False,es_MX,False,2,False,0.0,-26003.76,32,Débito + Crédito,Endeudamiento Alto,4,Consulta y gestión de estado de cuenta,3,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,False,0,,,,
USR-09373,31,M,Baja California,Ensenada,Licenciatura,Empleado,11000,880,False,False,App,507,0,app_huawei,5.0,False,False,es_MX,False,3,False,1.0,-14683.399999999994,62,Débito + Crédito,Endeudamiento Alto,4,Consulta sobre cambio de CLABE interbancaria,3,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,False,0,,,,
USR-09374,60,H,Nuevo León,Santa Catarina,Preparatoria,Desempleado,32000,873,False,False,App,634,94,app_huawei,6.0,False,False,es_MX,False,1,False,0.0,14736.02,7,Otros,Sin Información,3,Aumentar límite de transferencias,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,False,0,,,,
USR-09375,32,M,Estado de México,Ecatepec,Licenciatura,Desempleado,24000,80,False,False,App,623,33,app_android,6.0,True,False,es_MX,True,1,False,0.0,-4833.450000000001,7,Solo Débito,Sin Información,8,Token incorrecto o inválido,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,False,0,,,,
USR-09376,40,M,Guanajuato,León,Licenciatura,Empleado,13000,161,True,True,Fan Shop,303,10,app_android,4.0,False,False,es_MX,False,2,False,5.0,15440.47,36,Débito + Crédito,Endeudamiento Alto,2,Reposición y renovación de tarjeta física,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,0,,,,
USR-09377,19,SE,Jalisco,Guadalajara,Secundaria,Empleado,24500,814,True,False,App,595,1,app_android,7.0,False,True,es_MX,False,2,False,2.0,-23264.209999999992,56,Débito + Crédito,Endeudamiento Medio,3,Cotización de crédito automotriz,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,True,1,T1_lead_credito_auto,Lead crediticio: auto,🚗 ¡Tu auto está más cerca de lo que crees! Tienes pre-aprobación para tu crédito automotriz. Cotiza con un click y conoce tu mensualidad.,cross_sell
USR-09378,36,M,Veracruz,Veracruz,Licenciatura,Empresario,60000,48,False,False,App,538,10,app_ios,7.0,False,True,es_MX,True,3,True,2.0,-215254.04,89,Solo Débito,Sin Información,3,Cotización de crédito automotriz,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,True,1,T1_lead_credito_auto,Lead crediticio: auto,🚗 ¡Tu auto está más cerca de lo que crees! Tienes pre-aprobación para tu crédito automotriz. Cotiza con un click y conoce tu mensualidad.,cross_sell
USR-09379,23,H,Guanajuato,León,Licenciatura,Estudiante,10500,130,True,False,App,700,1,app_ios,9.0,False,False,es_MX,True,2,False,1.0,1758.8199999999924,66,Débito + Crédito,Capacidad de Endeudamiento,10,Verificación de tarjeta para Apple Pay,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,True,1,T6_activacion_apple_pay,Activación Apple Pay,📱 Ya casi tienes tu tarjeta Hey en Apple Pay. Termina la activación con estos 3 pasos. Te guiamos.,engagement
USR-09380,32,H,Ciudad de México,CDMX - Miguel Hidalgo,Preparatoria,Empleado,39500,802,True,True,App,721,2,app_android,9.0,False,True,es_MX,True,4,False,2.0,199281.58,81,Débito + Crédito,Bajo Endeudamiento,6,Aumentar límite de transferencias,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,True,1,T8_power_user_transferencias,Power user transferencias,⚡ Tu límite ya creció: ahora puedes transferir hasta $X. Conoce Hey Pro y haz transferencias sin tope con cashback adicional.,cross_sell
USR-09381,41,M,Baja California,Mexicali,Licenciatura,Empleado,41000,138,False,False,App,595,18,app_android,8.0,False,False,es_MX,True,4,False,0.0,-33593.97999999998,54,Usuario Integral,Capacidad de Endeudamiento,6,Consulta sobre cambio de CLABE interbancaria,3,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,False,0,,,,
USR-09382,53,H,Nuevo León,Guadalupe,Licenciatura,Empleado,19000,885,True,True,App,613,18,app_ios,,False,False,es_MX,False,2,False,0.0,83732.1,47,Débito + Crédito,Bajo Endeudamiento,0,Aclaración de cargos no reconocidos,4,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,False,0,,,,
USR-09383,26,M,Guanajuato,León,Licenciatura,Independiente,20500,1038,False,False,App,578,14,app_huawei,7.0,False,False,es_MX,False,2,False,1.0,6403.430000000008,46,Débito + Crédito,Endeudamiento Alto,4,Información sobre Hey Banco,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,True,1,T5_cross_sell_seguros,Cross-sell de seguros,"🛡️ Como cliente integral, califican para nuestro seguro Hey Protege con 50% de descuento el primer año. Conoce las coberturas en 30 segundos.",cross_sell
USR-09384,42,M,Querétaro,El Marqués,Licenciatura,Independiente,23000,1733,False,False,App,706,117,app_huawei,5.0,False,False,es_MX,True,1,False,0.0,-1975.2200000000012,6,Otros,Sin Información,6,Problemas técnicos y operacionales en transacciones,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,0,,,,
USR-09385,21,H,Nuevo León,García,Preparatoria,Empleado,23500,617,True,False,App,711,1,app_android,7.0,False,True,es_MX,True,3,False,5.0,-33564.03,79,Débito + Crédito,Bajo Endeudamiento,11,Transferencia no recibida o rechazada,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,False,0,,,,
USR-09386,34,H,Ciudad de México,CDMX - Cuauhtémoc,Licenciatura,Independiente,34500,367,True,False,App,691,3,app_android,10.0,False,True,es_MX,False,3,False,2.0,27884.400000000023,61,Otros,Bajo Endeudamiento,2,Reposición y renovación de tarjeta física,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,0,,,,
USR-09387,40,H,Ciudad de México,CDMX - Benito Juárez,Secundaria,Empleado,21000,1136,True,False,App,700,4,app_ios,9.0,False,False,es_MX,False,4,False,4.0,72356.97999999998,70,Débito + Crédito,Bajo Endeudamiento,10,Verificación de tarjeta para Apple Pay,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,True,1,T6_activacion_apple_pay,Activación Apple Pay,📱 Ya casi tienes tu tarjeta Hey en Apple Pay. Termina la activación con estos 3 pasos. Te guiamos.,engagement
USR-09388,36,H,,,Preparatoria,Independiente,41000,1510,True,False,App,770,3,app_huawei,7.0,True,True,es_MX,False,4,False,3.0,30384.72999999998,69,Débito + Crédito,Bajo Endeudamiento,6,Problemas técnicos y operacionales en transacciones,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,0,,,,
USR-09389,36,H,Otros,Zacatecas,Licenciatura,Empleado,10500,527,True,False,Fan Shop,467,7,app_ios,3.0,True,False,es_MX,True,1,False,6.0,-38413.02,64,Solo Débito,Sin Información,11,Transferencia no recibida o rechazada,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,False,0,,,,
USR-09390,29,H,Baja California,Tijuana,Secundaria,Empleado,14500,247,True,True,App,559,11,app_android,9.0,False,False,es_MX,True,2,False,4.0,98657.02,41,Débito + Crédito,Bajo Endeudamiento,1,Aclaración de cargos no reconocidos,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,False,0,,,,
USR-09391,28,H,Jalisco,Guadalajara,Licenciatura,Independiente,37500,803,True,False,App,765,4,app_ios,10.0,False,False,es_MX,True,4,False,2.0,258415.31000000003,78,Usuario Integral,Bajo Endeudamiento,6,Problemas técnicos y operacionales en transacciones,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,0,,,,
USR-09392,44,M,Estado de México,Tlalnepantla,Licenciatura,Empleado,15000,1158,True,True,App,661,6,app_ios,7.0,False,False,es_MX,False,3,False,3.0,169080.59,60,Débito + Crédito,Bajo Endeudamiento,4,Información sobre Hey Banco,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,True,1,T5_cross_sell_seguros,Cross-sell de seguros,"🛡️ Como cliente integral, califican para nuestro seguro Hey Protege con 50% de descuento el primer año. Conoce las coberturas en 30 segundos.",cross_sell
USR-09393,34,M,Jalisco,Puerto Vallarta,Licenciatura,Desempleado,18000,1422,False,False,App,692,160,app_android,5.0,False,False,es_MX,False,1,False,0.0,51233.880000000005,12,Solo Débito,Sin Información,6,Problemas técnicos y operacionales en transacciones,3,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,False,0,,,,
USR-09394,26,H,Ciudad de México,CDMX - Miguel Hidalgo,Licenciatura,Empleado,13000,651,True,False,App,468,2,app_ios,9.0,False,True,es_MX,False,2,False,3.0,-71280.01000000001,89,Débito + Crédito,Bajo Endeudamiento,14,Aumentar límite de transferencias,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,0,,,,
USR-09395,51,H,Ciudad de México,CDMX - Cuauhtémoc,Licenciatura,Empleado,14500,91,True,True,Fan Shop,626,0,app_ios,6.0,False,False,es_MX,False,2,False,1.0,40883.99,32,Débito + Crédito,Bajo Endeudamiento,6,Problemas técnicos y operacionales en transacciones,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,False,0,,,,
USR-09396,48,H,Coahuila,Torreón,Preparatoria,Empleado,37000,1281,True,True,App,486,4,app_android,7.0,False,False,en_US,True,3,False,1.0,-242.27000000000407,39,Débito + Seguro,Sin Información,5,Créditos personales y diferimientos,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,False,0,,,,
USR-09397,40,H,Ciudad de México,CDMX - Benito Juárez,Preparatoria,Empresario,36500,1159,True,False,App,717,3,app_huawei,,False,True,es_MX,False,3,False,3.0,278381.18,72,Débito + Crédito,Capacidad de Endeudamiento,6,Problemas técnicos y operacionales en transacciones,3,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,False,0,,,,
USR-09398,31,H,Querétaro,San Juan del Río,Licenciatura,Empleado,70000,1014,False,True,App,691,14,app_ios,7.0,False,False,es_MX,False,1,True,0.0,90305.05,32,Otros,Bajo Endeudamiento,2,Créditos personales y diferimientos,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,False,0,,,,
USR-09399,32,M,Ciudad de México,CDMX - Tlalpan,Posgrado,Empleado,21500,408,True,False,App,549,0,app_ios,10.0,False,True,es_MX,True,2,False,3.0,-75028.65000000001,86,Débito + Crédito,Bajo Endeudamiento,3,Cotización de crédito automotriz,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,True,1,T1_lead_credito_auto,Lead crediticio: auto,🚗 ¡Tu auto está más cerca de lo que crees! Tienes pre-aprobación para tu crédito automotriz. Cotiza con un click y conoce tu mensualidad.,cross_sell
USR-09400,48,H,Ciudad de México,CDMX - Tlalpan,Preparatoria,Jubilado,17000,1530,False,False,App,538,124,app_huawei,5.0,False,False,es_MX,False,1,False,0.0,-16304.269999999997,14,Solo Débito,Sin Información,6,Problemas técnicos y operacionales en transacciones,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,0,,,,
USR-09401,30,M,Estado de México,Toluca,Licenciatura,Independiente,21000,1286,True,False,App,529,1,app_android,8.0,False,False,es_MX,True,1,False,3.0,-40865.29999999999,90,Solo Débito,Sin Información,2,Reposición y renovación de tarjeta física,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,0,,,,
USR-09402,43,M,Jalisco,Guadalajara,Licenciatura,Independiente,16500,407,False,False,App,518,7,app_android,3.0,False,False,es_MX,False,1,False,5.0,-45715.259999999995,48,Solo Débito,Sin Información,6,Problemas técnicos y operacionales en transacciones,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,True,1,T3_friccion_operacional,Fricción operacional,🛠️ Notamos que has tenido transacciones con problemas. Un asesor puede ayudarte a resolverlas en menos de 5 minutos. ¿Te llamamos ahora?,retencion
USR-09403,37,M,Tamaulipas,Ciudad Victoria,Posgrado,Empleado,52000,1234,False,True,App,717,10,app_ios,8.0,False,True,es_MX,False,4,False,1.0,185907.29,46,Usuario Integral,Bajo Endeudamiento,6,Problemas técnicos y operacionales en transacciones,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,0,,,,
USR-09404,50,H,Ciudad de México,CDMX - Cuauhtémoc,Licenciatura,Independiente,39000,161,False,False,App,662,11,app_android,10.0,False,False,es_MX,True,3,False,0.0,186864.54999999996,30,Solo Débito,Bajo Endeudamiento,14,Aumentar límite de transferencias,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,True,1,T8_power_user_transferencias,Power user transferencias,⚡ Tu límite ya creció: ahora puedes transferir hasta $X. Conoce Hey Pro y haz transferencias sin tope con cashback adicional.,cross_sell
USR-09405,46,M,Otros,Tuxtla Gutiérrez,Preparatoria,Empresario,93000,1441,False,False,App,738,14,app_ios,6.0,False,False,es_MX,False,3,False,1.0,-183068.76,84,Solo Débito,Sin Información,11,Transferencia no recibida o rechazada,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,False,0,,,,
USR-09406,39,H,Sonora,Nogales,Preparatoria,Empleado,31500,1751,True,True,App,763,0,app_huawei,8.0,False,True,es_MX,False,2,True,2.0,103734.68,52,Débito + Crédito,Bajo Endeudamiento,3,Cotización de crédito automotriz,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,True,1,T1_lead_credito_auto,Lead crediticio: auto,🚗 ¡Tu auto está más cerca de lo que crees! Tienes pre-aprobación para tu crédito automotriz. Cotiza con un click y conoce tu mensualidad.,cross_sell
USR-09407,21,H,Nuevo León,Santa Catarina,Preparatoria,Empleado,13500,602,True,False,Fan Shop,445,1,app_android,7.0,False,False,es_MX,False,1,False,3.0,-31649.78,91,Solo Débito,Sin Información,7,Cancelación de tarjeta de crédito,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,True,1,T7_intercepta_cancelacion,Riesgo cancelación TDC,"💳 Antes de cancelar, déjanos hacerte una oferta exclusiva: anualidad gratis el próximo año + cashback duplicado por 3 meses.",retencion
USR-09408,47,M,Puebla,Tehuacán,Secundaria,Desempleado,25000,1175,False,False,App,614,132,app_huawei,7.0,False,False,es_MX,False,1,False,0.0,22060.97,10,Otros,Sin Información,5,Créditos personales y diferimientos,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,False,0,,,,
USR-09409,43,SE,Otros,Tuxtla Gutiérrez,Licenciatura,Empresario,36000,1362,False,False,App,662,10,app_android,8.0,False,True,es_MX,False,3,False,1.0,-187497.75,92,Débito + Crédito,Bajo Endeudamiento,4,Información sobre Hey Banco,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,True,1,T5_cross_sell_seguros,Cross-sell de seguros,"🛡️ Como cliente integral, califican para nuestro seguro Hey Protege con 50% de descuento el primer año. Conoce las coberturas en 30 segundos.",cross_sell
USR-09410,24,M,Tamaulipas,Tampico,Preparatoria,Independiente,22500,1259,False,False,Fan Shop,353,16,app_ios,3.0,False,False,es_MX,True,1,False,3.0,-37088.06999999999,27,Solo Débito,Sin Información,2,Reposición y renovación de tarjeta física,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,0,,,,
USR-09411,36,M,Estado de México,Naucalpan,Licenciatura,Independiente,34000,1424,False,False,App,614,7,app_ios,7.0,False,False,es_MX,False,3,False,4.0,-553019.05,71,Solo Débito,Capacidad de Endeudamiento,1,Aclaración de cargos no reconocidos,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,,,,
USR-09412,21,H,Guanajuato,Celaya,Preparatoria,Estudiante,8500,336,False,False,App,628,0,app_android,8.0,False,False,es_MX,False,2,False,3.0,-31922.14999999999,72,Débito + Crédito,Bajo Endeudamiento,3,Cotización de crédito automotriz,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,True,1,T1_lead_credito_auto,Lead crediticio: auto,🚗 ¡Tu auto está más cerca de lo que crees! Tienes pre-aprobación para tu crédito automotriz. Cotiza con un click y conoce tu mensualidad.,cross_sell
USR-09413,53,H,Ciudad de México,CDMX - Miguel Hidalgo,Licenciatura,Empleado,36000,1562,False,False,App,699,12,app_ios,7.0,False,False,es_MX,False,3,False,1.0,274620.41000000003,69,Otros,Capacidad de Endeudamiento,14,Aumentar límite de transferencias,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,True,1,T8_power_user_transferencias,Power user transferencias,⚡ Tu límite ya creció: ahora puedes transferir hasta $X. Conoce Hey Pro y haz transferencias sin tope con cashback adicional.,cross_sell
USR-09414,48,H,Nuevo León,Apodaca,Secundaria,Empleado,38000,1179,False,True,App,734,16,app_android,7.0,False,False,es_MX,False,2,False,0.0,124983.23,49,Débito + Crédito,Bajo Endeudamiento,6,Problemas técnicos y operacionales en transacciones,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,0,,,,
USR-09415,26,M,Guanajuato,San Miguel de Allende,Licenciatura,Desempleado,20000,763,False,False,App,495,31,app_android,4.0,False,False,es_MX,False,0,False,0.0,3062.760000000002,15,,,2,Consulta y gestión de estado de cuenta,3,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,False,0,,,,
USR-09416,32,M,Oaxaca,Oaxaca de Juárez,Preparatoria,Empleado,9000,945,True,True,App,513,8,app_android,6.0,False,False,es_MX,False,2,False,0.0,73192.74,42,Débito + Seguro,Sin Información,6,Problemas técnicos y operacionales en transacciones,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,0,,,,
USR-09417,47,M,Nuevo León,San Pedro Garza García,Licenciatura,Independiente,79000,111,True,False,App,756,8,app_ios,8.0,True,False,en_US,False,1,False,0.0,121406.22,50,Otros,Sin Información,2,Reposición y renovación de tarjeta física,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,0,,,,
USR-09418,32,M,Ciudad de México,CDMX - Tlalpan,Posgrado,Empleado,29500,613,True,True,Fan Shop,711,1,app_android,9.0,False,False,es_MX,False,1,False,1.0,-72238.65000000001,70,Otros,Capacidad de Endeudamiento,13,Consulta y gestión de estado de cuenta,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,False,0,,,,
USR-09419,56,H,Estado de México,Naucalpan,Preparatoria,Empleado,64000,643,True,True,App,624,19,app_ios,10.0,False,False,es_MX,False,3,False,1.0,83279.01999999999,33,Débito + Crédito,Bajo Endeudamiento,13,Consulta y gestión de estado de cuenta,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,False,0,,,,
USR-09420,42,M,Nuevo León,Santa Catarina,Preparatoria,Empresario,61000,153,False,False,App,806,10,app_ios,6.0,False,True,es_MX,False,2,False,2.0,-205995.05,64,Solo Débito,Sin Información,11,Transferencia no recibida o rechazada,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,False,0,,,,
USR-09421,34,M,Chihuahua,Delicias,Licenciatura,Empleado,13500,1414,False,True,App,626,9,app_ios,10.0,False,False,es_MX,False,2,False,3.0,-17371.01000000001,59,Débito + Crédito,Bajo Endeudamiento,4,Información sobre Hey Banco,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,True,1,T5_cross_sell_seguros,Cross-sell de seguros,"🛡️ Como cliente integral, califican para nuestro seguro Hey Protege con 50% de descuento el primer año. Conoce las coberturas en 30 segundos.",cross_sell
USR-09422,30,H,Ciudad de México,CDMX - Cuauhtémoc,Licenciatura,Empleado,57500,386,True,True,App,773,3,app_ios,10.0,False,True,es_MX,True,2,False,1.0,219678.44000000003,69,Solo Débito,Sin Información,2,Créditos personales y diferimientos,3,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,False,0,,,,
