user_id,edad,sexo,estado,ciudad,nivel_educativo,ocupacion,ingreso_mensual_mxn,antiguedad_dias,es_hey_pro,nomina_domiciliada,canal_apertura,score_buro,dias_desde_ultimo_login,preferencia_canal,satisfaccion_1_10,recibe_remesas,usa_hey_shop,idioma_preferido,tiene_seguro,num_productos_activos,patron_uso_atipico,num_no_procesadas,saldo,num_transacciones,categoria,categoria_salud,cluster_dominante,cluster_label_dominante,num_clusters_distintos,seg_0,seg_1,seg_2,seg_3,seg_4,seg_5,seg_6,seg_7,seg_8,seg_9,seg_10,seg_11,seg_12,seg_13,seg_14,cluster,cluster_label,pca_x,pca_y
USR-06874,28,SE,Estado de México,Tlalnepantla,Licenciatura,Empleado,16000,1242,False,True,App,558,1,app_huawei,4.0,False,False,es_MX,False,1,False,1.0,-44514.5,29,Solo Débito,Sin Información,5,Créditos personales y diferimientos,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,Vulnerables Frustrados,-0.005696141173276881,-0.9987935668769969
USR-06875,28,M,Jalisco,Tlaquepaque,Licenciatura,Empleado,19500,372,False,False,Fan Shop,456,1,app_android,7.0,False,False,es_MX,True,3,False,1.0,-5763.979999999996,64,Débito + Crédito,Endeudamiento Medio,1,Aclaración de cargos no reconocidos,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jóvenes Digital-First,-0.8170415455632267,-0.6163451109235807
USR-06876,26,M,Coahuila,Piedras Negras,Licenciatura,Empleado,20500,1536,True,False,App,564,0,app_ios,7.0,False,True,es_MX,False,2,False,1.0,-16808.28,64,Débito + Crédito,Bajo Endeudamiento,3,Cancelación de tarjeta de crédito,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,Jóvenes Digital-First,-1.073047985647162,-0.6024986898588247
USR-06877,39,M,Veracruz,Xalapa,Posgrado,Empleado,55000,156,True,False,App,765,11,app_huawei,7.0,False,False,es_MX,True,2,False,1.0,269365.45999999996,30,Débito + Crédito,Bajo Endeudamiento,2,Reposición y renovación de tarjeta física,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,Premium Patrimonial,-0.2884027632477239,2.701408029054989
USR-06878,25,M,Guanajuato,Celaya,Licenciatura,Empresario,32500,1378,True,False,App,715,84,app_android,4.0,False,False,es_MX,False,0,False,0.0,27637.99,13,,,4,Información sobre Hey Banco,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,Dormidos en Riesgo,4.601835857199795,0.6032383815796624
USR-06879,30,H,Otros,Villahermosa,Licenciatura,Independiente,22000,664,True,False,App,384,16,app_android,4.0,True,True,es_MX,False,1,False,4.0,-44911.990000000005,54,Solo Débito,Sin Información,6,Problemas técnicos y operacionales en transacciones,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,5,Vulnerables Frustrados,0.5566603977303275,-1.260036158760777
USR-06880,43,H,Tamaulipas,Reynosa,Posgrado,Empleado,26500,836,False,True,App,607,14,app_android,,False,False,es_MX,True,3,False,2.0,-82609.53,45,Débito + Crédito,Capacidad de Endeudamiento,2,Información sobre Hey Banco,3,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,3,Nómina Establecida,0.07372552752604905,-0.5137934984669922
USR-06881,50,H,Jalisco,Zapopan,Posgrado,Independiente,57000,1472,True,False,App,623,3,app_android,8.0,False,False,es_MX,False,3,False,2.0,181858.57999999996,66,Otros,Capacidad de Endeudamiento,6,Problemas técnicos y operacionales en transacciones,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,Premium Patrimonial,-1.2019503244962575,1.7545785414682546
USR-06882,33,M,Jalisco,San Pedro Tlaquepaque,Licenciatura,Empresario,14500,1408,False,False,App,418,3,app_ios,3.0,False,False,es_MX,False,2,False,3.0,-84138.57,31,Débito + Crédito,Límite Agotado,3,Cotización de crédito automotriz,4,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,5,Vulnerables Frustrados,0.13066967183701378,-1.5227659475464344
USR-06883,38,H,Ciudad de México,CDMX - Miguel Hidalgo,Licenciatura,Empleado,32000,1810,True,False,App,608,8,app_ios,7.0,False,False,es_MX,True,3,False,0.0,-47533.72999999998,39,Débito + Crédito,Bajo Endeudamiento,0,Reposición y renovación de tarjeta física,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,Nómina Establecida,-0.331512718061027,-0.13942391553261183
USR-06884,37,SE,Ciudad de México,CDMX - Tlalpan,Preparatoria,Desempleado,32500,1634,False,False,App,430,41,app_ios,5.0,False,True,es_MX,False,0,False,0.0,21210.55,10,,,11,Transferencia no recibida o rechazada,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,Dormidos en Riesgo,2.8910529421337308,0.04798832641526718
USR-06885,33,M,Nuevo León,Santa Catarina,Licenciatura,Empleado,30500,215,True,True,App,730,6,app_ios,10.0,False,False,es_MX,False,1,False,2.0,102948.52,51,Otros,Bajo Endeudamiento,2,Reposición y renovación de tarjeta física,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,Nómina Establecida,-0.7785989274463727,0.8745753851411652
USR-06886,27,H,Coahuila,Torreón,Preparatoria,Empleado,13500,997,True,True,App,511,0,app_android,7.0,False,True,es_MX,False,2,True,1.0,15259.599999999991,72,Débito + Crédito,Bajo Endeudamiento,2,Reposición y renovación de tarjeta física,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Jóvenes Digital-First,-1.1135594898462593,-0.4795379070130923
USR-06887,29,H,Estado de México,Naucalpan,Preparatoria,Empleado,20500,893,True,False,Fan Shop,581,7,app_android,6.0,True,True,es_MX,False,2,False,2.0,-33310.16,56,Solo Débito,Sin Información,7,Cancelación de tarjeta de crédito,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Jóvenes Digital-First,-0.35891233191888927,-0.7662505642125115
USR-06888,30,H,Jalisco,Guadalajara,Preparatoria,Empleado,11500,269,False,True,App,622,16,app_huawei,6.0,False,True,es_MX,False,3,False,1.0,15333.079999999987,69,Débito + Crédito,Bajo Endeudamiento,4,Información sobre Hey Banco,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,Nómina Establecida,0.018419144796505638,-0.23387389195382097
USR-06889,41,M,Otros,Cuernavaca,Posgrado,Empleado,20000,705,True,False,App,815,1,app_android,7.0,False,True,es_MX,False,3,False,1.0,354173.85,89,Solo Débito,Sin Información,6,Problemas técnicos y operacionales en transacciones,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,Premium Patrimonial,-1.4878724040485518,2.65732439571441
USR-06890,48,H,Jalisco,Guadalajara,Preparatoria,Empleado,23500,695,False,True,App,560,15,app_ios,4.0,False,False,es_MX,False,2,False,6.0,-6195.770000000004,47,Débito + Crédito,Endeudamiento Alto,6,Problemas técnicos y operacionales en transacciones,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,Vulnerables Frustrados,0.44707183174235193,-0.5169366938738795
USR-06891,33,H,Tamaulipas,Reynosa,Licenciatura,Empleado,36500,143,False,True,App,507,0,app_android,9.0,False,True,es_MX,False,1,False,0.0,15667.710000000006,33,Solo Débito,Sin Información,6,Problemas técnicos y operacionales en transacciones,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,Nómina Establecida,-0.5221871157573872,-0.09983277429227727
USR-06892,49,H,Estado de México,Nezahualcóyotl,Licenciatura,Empleado,18500,460,False,False,App,487,104,app_ios,6.0,False,False,es_MX,False,0,False,0.0,44103.96,12,,,4,Información sobre Hey Banco,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Dormidos en Riesgo,4.9933543610578655,0.5279843617996773
USR-06893,33,H,Coahuila,Torreón,Licenciatura,Empleado,60000,1568,False,False,App,688,10,app_android,9.0,False,False,es_MX,True,2,False,0.0,345076.3,33,Solo Débito,Sin Información,3,Cotización de crédito automotriz,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,4,Premium Patrimonial,-0.29063553441280743,3.1729440569017786
USR-06894,33,H,Jalisco,Zapopan,Posgrado,Empleado,46000,398,True,False,App,816,15,app_ios,10.0,False,False,es_MX,False,2,False,1.0,204104.87,64,Otros,Bajo Endeudamiento,11,Transferencia no recibida o rechazada,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,Premium Patrimonial,-0.5772018896494975,2.0508008660500123
USR-06895,56,H,Nuevo León,Monterrey,Licenciatura,Empleado,67000,1399,True,True,App,725,14,app_android,,False,False,es_MX,False,2,True,2.0,126920.81,49,Débito + Seguro,Sin Información,1,Aclaración de cargos no reconocidos,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Premium Patrimonial,-0.2779409913026988,1.7175437194646106
USR-06896,32,M,Puebla,San Andrés Cholula,Licenciatura,Independiente,30000,528,False,False,App,809,0,app_ios,10.0,False,False,es_MX,True,4,False,0.0,37598.53999999998,79,Débito + Crédito,Bajo Endeudamiento,6,Problemas técnicos y operacionales en transacciones,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,Nómina Establecida,-1.6776888794166513,0.5966279173519218
USR-06897,44,H,Ciudad de México,CDMX - Cuauhtémoc,Preparatoria,Desempleado,16000,424,False,False,App,638,150,app_ios,6.0,False,True,es_MX,False,1,False,0.0,-12510.910000000003,11,Solo Débito,Sin Información,6,Consulta y gestión de estado de cuenta,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,Dormidos en Riesgo,4.771496035540342,0.2606276216292669
USR-06898,27,H,Coahuila,Acuña,Preparatoria,Empresario,7500,1439,False,False,App,506,154,app_android,7.0,False,True,es_MX,False,0,False,0.0,-17528.489999999998,11,,,6,Problemas técnicos y operacionales en transacciones,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Dormidos en Riesgo,4.8654740535219245,-0.20777159919987342
USR-06899,50,M,Oaxaca,Salina Cruz,Licenciatura,Empleado,16000,1319,False,False,App,323,10,app_huawei,7.0,False,False,es_MX,True,0,False,4.0,-39307.14,49,,,9,Consulta sobre cambio de CLABE interbancaria,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,Vulnerables Frustrados,0.43895108719818227,-1.0507150556786629
USR-06900,37,M,Ciudad de México,CDMX - Tlalpan,Posgrado,Empleado,8000,1416,False,True,Fan Shop,391,13,app_android,3.0,False,True,es_MX,False,3,False,5.0,-15327.089999999997,44,Débito + Crédito,Endeudamiento Alto,4,Información sobre Hey Banco,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,Vulnerables Frustrados,0.48794362593143764,-1.0332978273084819
USR-06901,32,M,Jalisco,Guadalajara,Licenciatura,Empleado,22000,692,True,True,App,674,0,app_ios,9.0,False,True,es_MX,False,2,False,3.0,-86867.43999999999,80,Débito + Crédito,Bajo Endeudamiento,0,Solicitar número de atención al cliente,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Jóvenes Digital-First,-1.5089067505017841,-0.961429842935388
USR-06902,31,H,Sonora,San Luis Río Colorado,Preparatoria,Empresario,21000,818,True,False,App,454,7,app_android,3.0,False,False,es_MX,True,2,False,2.0,6064.070000000007,53,Débito + Crédito,Endeudamiento Alto,7,Cancelación de tarjeta de crédito,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,Vulnerables Frustrados,-0.09217663600596904,-0.6022641763188685
USR-06903,35,H,Ciudad de México,CDMX - Benito Juárez,Posgrado,Independiente,10500,790,False,False,App,533,20,app_ios,5.0,False,False,es_MX,True,1,False,1.0,-38811.05,25,Solo Débito,Sin Información,2,Consulta y gestión de estado de cuenta,3,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,5,Vulnerables Frustrados,1.3215033955446365,-0.703468859602322
USR-06904,50,H,Puebla,Atlixco,Licenciatura,Empresario,39000,1541,False,False,App,718,10,app_android,10.0,False,False,es_MX,False,3,False,1.0,-128248.83000000002,87,Solo Débito,Sin Información,4,Información sobre Hey Banco,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,Power User Crediticio,-0.8118729640306492,-0.7449298431914977
USR-06905,43,H,Ciudad de México,CDMX - Coyoacán,Posgrado,Empleado,9500,1822,True,False,App,427,2,app_ios,6.0,False,False,es_MX,False,2,False,2.0,14498.989999999998,44,Débito + Crédito,Endeudamiento Alto,6,Problemas técnicos y operacionales en transacciones,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,Vulnerables Frustrados,-0.32153799921649356,-0.5245881132823991
USR-06906,43,M,Ciudad de México,CDMX - Coyoacán,Preparatoria,Independiente,15000,345,True,False,App,439,19,app_android,5.0,False,False,es_MX,True,1,False,2.0,19826.9,45,Solo Débito,Sin Información,2,Reposición y renovación de tarjeta física,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,Vulnerables Frustrados,0.9283932295284794,-0.3375413769781534
USR-06907,44,H,Otros,Cuernavaca,Preparatoria,Empleado,21000,1458,False,False,App,479,7,app_android,4.0,False,False,es_MX,False,1,False,6.0,-19986.660000000003,47,Solo Débito,Sin Información,4,Información sobre Hey Banco,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,Vulnerables Frustrados,0.1580909246417353,-1.0041034891616591
USR-06908,21,M,Yucatán,Valladolid,Preparatoria,Empleado,22000,1477,False,True,App,506,2,app_android,8.0,False,True,es_MX,False,3,False,1.0,41796.68000000001,62,Débito + Crédito,Capacidad de Endeudamiento,6,Problemas técnicos y operacionales en transacciones,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Jóvenes Digital-First,-0.9386090744260212,-0.1543544673495003
USR-06909,28,H,Tamaulipas,Nuevo Laredo,Preparatoria,Desempleado,30500,1785,False,False,App,485,35,app_huawei,6.0,False,False,es_MX,False,1,False,0.0,-2366.8199999999997,12,Solo Débito,Sin Información,4,Información sobre Hey Banco,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,Vulnerables Frustrados,2.3081778504483808,-0.17295674225560959
USR-06910,44,H,Ciudad de México,CDMX - Cuauhtémoc,Licenciatura,Empleado,30500,170,False,False,App,741,1,app_huawei,7.0,True,False,es_MX,True,3,False,1.0,289904.94,84,Solo Débito,Sin Información,3,Cotización de crédito automotriz,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,Premium Patrimonial,-1.2732694445781074,2.2446774343496996
USR-06911,58,M,,,Posgrado,Empleado,41000,148,True,False,Fan Shop,814,8,app_android,7.0,False,True,es_MX,True,4,False,1.0,185623.57,54,Usuario Integral,Bajo Endeudamiento,6,Aumentar límite de transferencias,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,4,Premium Patrimonial,-0.8173338438902324,2.2032224391104185
USR-06912,53,H,Jalisco,Tlaquepaque,Licenciatura,Empleado,21500,297,False,True,Fan Shop,632,8,app_ios,6.0,False,False,es_MX,False,1,False,0.0,27797.22,33,Solo Débito,Sin Información,3,Cotización de crédito automotriz,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,Nómina Establecida,0.31986386479096335,0.13580576465050997
USR-06913,52,M,Nuevo León,Monterrey,Licenciatura,Empleado,16000,429,False,False,App,375,103,app_ios,5.0,False,False,es_MX,False,0,False,0.0,13229.95,7,,,2,Cancelación de tarjeta de crédito,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,Dormidos en Riesgo,5.234094800680065,0.14284027526829918
USR-06914,44,M,Nuevo León,Santa Catarina,Preparatoria,Estudiante,7500,601,False,False,App,430,71,app_huawei,6.0,False,True,es_MX,True,1,False,0.0,38354.18,9,Solo Débito,Sin Información,10,Verificación de tarjeta para Apple Pay,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,Dormidos en Riesgo,4.904488483411946,0.35276193499736586
USR-06915,44,H,Estado de México,Ecatepec,Licenciatura,Empleado,57500,1210,True,False,App,788,1,app_android,8.0,False,False,es_MX,True,3,False,4.0,122622.51,85,Débito + Seguro,Sin Información,7,Cancelación de tarjeta de crédito,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,Premium Patrimonial,-1.7474766290012649,1.311153482560043
USR-06916,52,SE,Guanajuato,Irapuato,Licenciatura,Desempleado,13500,1695,False,False,Fan Shop,548,103,app_huawei,5.0,False,False,es_MX,False,1,False,0.0,19947.43,6,Solo Débito,Sin Información,3,Cotización de crédito automotriz,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Dormidos en Riesgo,5.037660199954059,0.43596022357840725
USR-06917,60,SE,Baja California,Tecate,Licenciatura,Empleado,54000,1351,False,True,App,690,10,app_ios,10.0,False,False,es_MX,False,3,False,1.0,9591.679999999991,46,Solo Débito,Bajo Endeudamiento,2,Reposición y renovación de tarjeta física,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,Nómina Establecida,-0.46697229460805023,0.834714517785654
USR-06918,43,H,Nuevo León,Monterrey,Posgrado,Independiente,21000,1410,False,False,App,428,7,app_android,6.0,False,True,es_MX,True,1,False,5.0,-24988.17,64,Solo Débito,Sin Información,1,Aclaración de cargos no reconocidos,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5,Vulnerables Frustrados,-0.184870014366865,-0.9590629042116969
USR-06919,29,H,Guanajuato,San Miguel de Allende,Licenciatura,Empresario,54000,403,False,False,App,704,10,app_huawei,9.0,False,True,es_MX,False,3,False,1.0,-232321.71999999997,96,Solo Débito,Sin Información,2,Reposición y renovación de tarjeta física,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,Power User Crediticio,-1.066598983726853,-1.69927940819345
USR-06920,31,H,Jalisco,Tlaquepaque,Preparatoria,Independiente,12500,1441,False,False,App,559,15,app_ios,6.0,True,False,es_MX,False,1,False,5.0,77431.3,51,Solo Débito,Sin Información,6,Problemas técnicos y operacionales en transacciones,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,Vulnerables Frustrados,0.4524459760562432,-0.17928677483004773
USR-06921,30,M,Estado de México,Naucalpan,Preparatoria,Empleado,43000,1664,False,False,Fan Shop,747,8,app_huawei,7.0,False,False,es_MX,False,3,False,0.0,-49259.139999999985,46,Débito + Seguro,Sin Información,1,Aclaración de cargos no reconocidos,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Nómina Establecida,-0.39800774747296075,-0.1618501204868792
USR-06922,38,M,Otros,Durango,Licenciatura,Independiente,19000,905,False,False,App,383,21,app_android,7.0,False,True,es_MX,False,1,False,0.0,-59194.23,30,Solo Débito,Sin Información,11,Transferencia no recibida o rechazada,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,Vulnerables Frustrados,1.2826900340110166,-0.9200586800358355
USR-06923,30,M,Otros,Colima,Preparatoria,Independiente,54500,612,True,False,App,800,1,app_ios,8.0,False,True,es_MX,True,2,False,4.0,421300.31999999995,77,Solo Débito,Sin Información,5,Créditos personales y diferimientos,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,Premium Patrimonial,-1.6998953250161855,3.3749736399808126
USR-06924,29,M,Jalisco,Guadalajara,Licenciatura,Independiente,10500,293,False,False,App,530,9,app_android,5.0,False,True,es_MX,False,1,False,6.0,-35869.42,40,Solo Débito,Sin Información,6,Problemas técnicos y operacionales en transacciones,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,Vulnerables Frustrados,0.2521026795711591,-1.265122742374169
USR-06925,41,H,Jalisco,San Pedro Tlaquepaque,Licenciatura,Empleado,26500,1103,False,True,Fan Shop,763,15,app_ios,6.0,False,False,es_MX,False,5,False,2.0,6346.940000000002,31,Usuario Integral,Bajo Endeudamiento,6,Problemas técnicos y operacionales en transacciones,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,Nómina Establecida,0.12585684847711193,0.44920733160210913
USR-06926,30,H,Ciudad de México,CDMX - Tlalpan,Secundaria,Empleado,10500,92,True,False,Fan Shop,556,1,app_android,10.0,False,True,es_MX,False,3,False,2.0,-103040.87,55,Débito + Crédito,Bajo Endeudamiento,4,Información sobre Hey Banco,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Jóvenes Digital-First,-1.060937822524718,-1.1987109236774618
USR-06927,50,H,Ciudad de México,CDMX - Miguel Hidalgo,Licenciatura,Empresario,59000,864,False,False,Fan Shop,754,6,app_ios,8.0,False,False,es_MX,True,2,False,3.0,-47558.65000000002,54,Débito + Crédito,Bajo Endeudamiento,3,Cotización de crédito automotriz,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,Power User Crediticio,-0.8133898165522464,0.14524169335676546
USR-06928,43,H,Jalisco,Zapopan,Licenciatura,Independiente,15500,243,True,False,App,495,12,app_android,3.0,False,False,es_MX,False,3,False,1.0,-92352.89,46,Débito + Crédito,Endeudamiento Alto,2,Reposición y renovación de tarjeta física,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,Vulnerables Frustrados,0.3707822092124378,-1.1437572318915004
USR-06929,38,H,,,Licenciatura,Jubilado,25000,217,False,False,App,521,114,app_ios,,False,False,es_MX,False,1,False,0.0,17641.75,7,Solo Débito,Sin Información,11,Transferencia no recibida o rechazada,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,Dormidos en Riesgo,4.738734565008985,0.4671920131316125
USR-06930,30,SE,Nuevo León,Guadalupe,Secundaria,Independiente,11500,203,True,False,Fan Shop,618,1,app_ios,8.0,False,False,es_MX,False,2,False,3.0,-126640.74000000002,79,Débito + Crédito,Bajo Endeudamiento,14,Aumentar límite de transferencias,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Jóvenes Digital-First,-1.1805290239609403,-1.5645070224128061
USR-06931,27,M,Nuevo León,Guadalupe,Posgrado,Empleado,29500,692,True,False,App,724,2,app_android,7.0,True,False,es_MX,False,1,False,0.0,-67523.73999999999,63,Solo Débito,Sin Información,2,Reposición y renovación de tarjeta física,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Jóvenes Digital-First,-0.8275061418010927,-0.7478543830291592
USR-06932,49,H,Ciudad de México,CDMX - Benito Juárez,Licenciatura,Independiente,11000,1815,False,False,App,358,16,app_ios,4.0,False,False,es_MX,False,1,False,2.0,-21151.950000000004,27,Solo Débito,Sin Información,12,Solicitud de atención con asesor,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,Vulnerables Frustrados,1.2732974480593455,-0.8727045554841089
USR-06933,43,H,Puebla,Tehuacán,Secundaria,Empleado,14000,869,False,False,App,301,13,app_ios,7.0,False,False,es_MX,False,2,False,5.0,-74111.76000000001,51,Débito + Crédito,Límite Agotado,2,Reposición y renovación de tarjeta física,5,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,5,Vulnerables Frustrados,0.3889308976211731,-1.4168479201852917
USR-06934,43,M,Estado de México,Nezahualcóyotl,Posgrado,Empresario,59000,655,True,False,Fan Shop,559,5,app_android,7.0,False,False,es_MX,True,2,False,3.0,-272544.23,99,Solo Débito,Endeudamiento Medio,2,Reposición y renovación de tarjeta física,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,Power User Crediticio,-1.2680364685296848,-2.1485354620634967
USR-06935,23,M,Coahuila,Piedras Negras,Preparatoria,Empleado,7500,694,True,False,App,476,2,app_ios,,False,True,es_MX,False,3,False,2.0,-38862.98,60,Débito + Crédito,Endeudamiento Medio,6,Problemas técnicos y operacionales en transacciones,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Jóvenes Digital-First,-0.875645666375503,-1.040937599350158
USR-06936,46,M,Sinaloa,Mazatlán,Licenciatura,Independiente,76000,48,False,False,App,626,11,app_android,9.0,False,False,es_MX,True,2,False,1.0,-152766.74,78,Solo Débito,Sin Información,6,Problemas técnicos y operacionales en transacciones,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,Power User Crediticio,-0.6950539845604968,-0.6794704971211706
USR-06937,19,M,Guanajuato,León,Secundaria,Estudiante,23000,485,True,False,Fan Shop,746,0,app_ios,,False,True,es_MX,False,2,True,1.0,-75194.29000000001,87,Débito + Crédito,Bajo Endeudamiento,4,Información sobre Hey Banco,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Jóvenes Digital-First,-1.584522230520979,-0.9325159118601389
USR-06938,54,M,Ciudad de México,CDMX - Coyoacán,Licenciatura,Independiente,23000,662,False,False,App,591,143,app_android,5.0,False,False,es_MX,False,0,False,1.0,548.2599999999984,10,,,0,Solicitar número de atención al cliente,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Dormidos en Riesgo,4.977403081206738,0.35833846665655633
USR-06939,53,H,Ciudad de México,CDMX - Benito Juárez,Licenciatura,Empleado,32000,824,True,True,App,578,5,app_ios,7.0,True,False,es_MX,False,4,False,0.0,-49147.20999999999,36,Usuario Integral,Bajo Endeudamiento,1,Aclaración de cargos no reconocidos,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3,Nómina Establecida,-0.46396617160200665,-0.018084701090553823
USR-06940,49,M,Coahuila,Acuña,Preparatoria,Empleado,8000,493,False,False,App,298,24,app_android,6.0,False,True,es_MX,False,0,False,4.0,-17721.610000000015,59,,,13,Consulta y gestión de estado de cuenta,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,Vulnerables Frustrados,1.3471703997526507,-1.0774674327982527
USR-06941,55,M,Otros,Campeche,Preparatoria,Empleado,19500,582,False,True,Fan Shop,662,17,app_android,10.0,False,True,es_MX,False,3,False,0.0,114998.85,30,Débito + Crédito,Bajo Endeudamiento,2,Cotización de crédito automotriz,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,Nómina Establecida,0.3546677926487734,1.3307457910513945
USR-06942,60,H,Estado de México,Toluca,Preparatoria,Desempleado,33000,1551,False,False,Fan Shop,588,140,app_huawei,4.0,False,True,es_MX,False,1,False,0.0,-6345.790000000001,15,Otros,Sin Información,1,Aclaración de cargos no reconocidos,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Dormidos en Riesgo,4.805810641487999,0.530029502627196
USR-06943,35,H,Estado de México,Toluca,Preparatoria,Empresario,14000,19,False,False,Fan Shop,456,9,app_huawei,4.0,False,False,es_MX,False,1,False,3.0,-35249.009999999995,43,Otros,Límite Agotado,5,Créditos personales y diferimientos,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,5,Vulnerables Frustrados,0.40844938379514245,-1.112141278924559
USR-06944,36,M,Ciudad de México,CDMX - Benito Juárez,Preparatoria,Empresario,50000,1051,True,False,App,767,2,app_ios,9.0,True,False,es_MX,True,4,False,1.0,86253.43000000002,71,Usuario Integral,Bajo Endeudamiento,2,Reposición y renovación de tarjeta física,4,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,4,Premium Patrimonial,-1.619543256409552,1.2377547100088915
USR-06945,31,H,Guanajuato,San Miguel de Allende,Secundaria,Independiente,17500,233,False,False,App,589,8,app_android,7.0,False,True,es_MX,False,2,False,4.0,-20377.619999999995,35,Débito + Crédito,Endeudamiento Alto,5,Créditos personales y diferimientos,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,Vulnerables Frustrados,-0.061013184167877044,-0.6874367421591752
USR-06946,39,H,Ciudad de México,CDMX - Tlalpan,Licenciatura,Estudiante,10500,478,False,False,App,486,102,app_ios,6.0,True,False,es_MX,False,1,False,0.0,10056.85,11,Solo Débito,Sin Información,3,Cotización de crédito automotriz,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Dormidos en Riesgo,4.9363964722163844,0.10695109800253239
